資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20220408,6637,10,1,104057,0.48
20220408,6637,11,1,225000,1.04
20220408,6637,12,2,1041280,4.85
20220408,6637,13,1,764350,3.56
20220408,6637,14,2,1898990,8.85
20220408,6637,15,4,15909107,74.16
20220408,6637,16,0,0,0.00
20220408,6637,17,295,21450000,100.00
20220408,6638,1,252,49943,0.16
20220408,6638,2,795,1494934,4.98
20220408,6638,3,128,976169,3.25
20220408,6638,4,51,641685,2.13
20220408,6638,5,28,508531,1.69
20220408,6638,6,34,840883,2.80
20220408,6638,7,18,627601,2.09
20220408,6638,8,9,410182,1.36
20220408,6638,9,23,1728514,5.76
20220408,6638,10,7,938685,3.12
20220408,6638,11,3,878836,2.92
20220408,6638,12,2,963465,3.21
20220408,6638,13,4,2773267,9.24
20220408,6638,14,0,0,0.00
20220408,6638,15,1,17167305,57.22
20220408,6638,16,0,0,0.00
20220408,6638,17,1355,30000000,100.00
20220408,6639,1,45,3509,0.00
20220408,6639,2,115,279289,0.58
20220408,6639,3,30,234278,0.49
20220408,6639,4,9,115207,0.24
20220408,6639,5,14,252973,0.53
20220408,6639,6,10,251945,0.52
20220408,6639,7,9,321020,0.67
20220408,6639,8,11,486552,1.02
20220408,6639,9,12,838134,1.75
20220408,6639,10,22,3543447,7.43
20220408,6639,11,9,2753654,5.77
20220408,6639,12,4,2020763,4.24
20220408,6639,13,1,681835,1.43
20220408,6639,14,3,2705639,5.67
20220408,6639,15,8,33156764,69.59
20220408,6639,16,0,0,0.00
20220408,6639,17,302,47645009,100.00
20220408,6640,1,218,18695,0.06
20220408,6640,2,904,1623550,5.74
20220408,6640,3,99,790500,2.79
20220408,6640,4,30,372005,1.31
20220408,6640,5,19,345000,1.22
20220408,6640,6,25,649000,2.29
20220408,6640,7,10,348000,1.23
20220408,6640,8,6,285000,1.00
20220408,6640,9,12,847000,2.99
20220408,6640,10,13,1875000,6.63
20220408,6640,11,2,429000,1.51
20220408,6640,12,3,1528000,5.40
20220408,6640,13,0,0,0.00
20220408,6640,14,0,0,0.00
20220408,6640,15,3,19165750,67.77
20220408,6640,16,0,0,0.00
20220408,6640,17,1344,28276500,100.00
20220408,6641,1,308,49187,0.13
20220408,6641,2,1171,2110430,5.70
20220408,6641,3,139,1057624,2.85
20220408,6641,4,49,612331,1.65
20220408,6641,5,24,427454,1.15
20220408,6641,6,33,807422,2.18
20220408,6641,7,11,369576,0.99
20220408,6641,8,11,508512,1.37
20220408,6641,9,18,1105832,2.98
20220408,6641,10,8,1054385,2.84
20220408,6641,11,17,4704105,12.71
20220408,6641,12,2,909665,2.45
20220408,6641,13,0,0,0.00
20220408,6641,14,2,1742076,4.70
20220408,6641,15,10,21541401,58.22
20220408,6641,16,0,0,0.00
20220408,6641,17,1803,37000000,100.00
20220408,6642,1,331,51997,0.13
20220408,6642,2,1202,2155299,5.76
20220408,6642,3,109,808267,2.16
20220408,6642,4,44,554530,1.48
20220408,6642,5,25,435267,1.16
20220408,6642,6,31,763556,2.04
20220408,6642,7,13,450058,1.20
20220408,6642,8,6,277108,0.74
20220408,6642,9,23,1557416,4.16
20220408,6642,10,17,2249650,6.01
20220408,6642,11,11,3083991,8.24
20220408,6642,12,5,2631727,7.03
20220408,6642,13,2,1268905,3.39
20220408,6642,14,3,2530047,6.76
20220408,6642,15,6,18581844,49.68
20220408,6642,16,0,0,0.00
20220408,6642,17,1828,37399662,100.00
20220408,6643,1,1873,227442,0.71
20220408,6643,2,3117,5006479,15.84
20220408,6643,3,171,1319023,4.17
20220408,6643,4,51,635607,2.01
20220408,6643,5,22,404900,1.28
20220408,6643,6,30,730001,2.30
20220408,6643,7,19,649000,2.05
20220408,6643,8,9,414670,1.31
20220408,6643,9,17,1248023,3.94
20220408,6643,10,10,1270000,4.01
20220408,6643,11,11,3139500,9.93
20220408,6643,12,3,1380000,4.36
20220408,6643,13,1,666355,2.10
20220408,6643,14,2,1773000,5.60
20220408,6643,15,4,12742000,40.31
20220408,6643,16,0,0,0.00
20220408,6643,17,5340,31606000,100.00
20220408,6645,1,1412,126040,0.40
20220408,6645,2,2371,4403744,14.20
20220408,6645,3,359,2492531,8.04
20220408,6645,4,134,1574680,5.07
20220408,6645,5,58,1015739,3.27
20220408,6645,6,68,1670448,5.38
20220408,6645,7,36,1224526,3.95
20220408,6645,8,32,1404450,4.53
20220408,6645,9,30,2153107,6.94
20220408,6645,10,13,1629563,5.25
20220408,6645,11,10,2359708,7.61
20220408,6645,12,2,961965,3.10
20220408,6645,13,2,1523511,4.91
20220408,6645,14,1,838888,2.70
20220408,6645,15,5,7621100,24.58
20220408,6645,16,0,0,0.00
20220408,6645,17,4533,31000000,100.00
20220408,6648,1,249,42215,0.13
20220408,6648,2,1003,1990783,6.32
20220408,6648,3,220,1484074,4.71
20220408,6648,4,121,1439062,4.57
20220408,6648,5,30,529358,1.68
20220408,6648,6,41,971919,3.08
20220408,6648,7,28,953013,3.02
20220408,6648,8,13,581986,1.84
20220408,6648,9,35,2497456,7.93
20220408,6648,10,14,1815523,5.76
20220408,6648,11,11,3020942,9.59
20220408,6648,12,3,1489736,4.73
20220408,6648,13,1,800000,2.54
20220408,6648,14,2,1722170,5.47
20220408,6648,15,4,12142263,38.57
20220408,6648,16,0,0,0.00
20220408,6648,17,1775,31480500,100.00
20220408,6649,1,4041,23556,0.05
20220408,6649,2,1117,2007589,4.77
20220408,6649,3,161,1280225,3.04
20220408,6649,4,63,814036,1.93
20220408,6649,5,55,990666,2.35
20220408,6649,6,50,1274684,3.03
20220408,6649,7,23,820603,1.95
20220408,6649,8,11,526397,1.25
20220408,6649,9,42,2923819,6.96
20220408,6649,10,15,2312235,5.50
20220408,6649,11,17,5174774,12.32
20220408,6649,12,6,2931055,6.97
20220408,6649,13,3,2010965,4.78
20220408,6649,14,0,0,0.00
20220408,6649,15,9,18909396,45.02
20220408,6649,16,0,0,0.00
20220408,6649,17,5613,42000000,100.00
20220408,6650,1,95,18010,0.08
20220408,6650,2,126,276412,1.31
20220408,6650,3,28,190192,0.90
20220408,6650,4,19,225544,1.06
20220408,6650,5,9,152564,0.72
20220408,6650,6,8,203970,0.96
20220408,6650,7,6,216039,1.02
20220408,6650,8,5,213941,1.01
20220408,6650,9,12,888083,4.21
20220408,6650,10,8,972898,4.61
20220408,6650,11,5,1590924,7.54
20220408,6650,12,5,2455746,11.64
20220408,6650,13,0,0,0.00
20220408,6650,14,1,850356,4.03
20220408,6650,15,6,12825077,60.84
20220408,6650,16,0,0,0.00
20220408,6650,17,333,21079756,100.00
20220408,6651,1,480,72331,0.21
20220408,6651,2,3037,5261835,15.96
20220408,6651,3,215,1683038,5.10
20220408,6651,4,59,762061,2.31
20220408,6651,5,30,548470,1.66
20220408,6651,6,24,581787,1.76
20220408,6651,7,18,614709,1.86
20220408,6651,8,12,541371,1.64
20220408,6651,9,21,1397454,4.23
20220408,6651,10,12,1582383,4.80
20220408,6651,11,15,4998183,15.16
20220408,6651,12,5,2325487,7.05
20220408,6651,13,4,2570384,7.79
20220408,6651,14,1,887000,2.69
20220408,6651,15,6,9136729,27.71
20220408,6651,16,0,0,0.00
20220408,6651,17,3939,32963222,100.00
20220408,6652,1,51,6597,0.00
20220408,6652,2,317,718069,0.52
20220408,6652,3,93,749091,0.54
20220408,6652,4,40,501987,0.36
20220408,6652,5,26,467587,0.34
20220408,6652,6,30,778475,0.56
20220408,6652,7,20,686135,0.50
20220408,6652,8,23,1076253,0.78
20220408,6652,9,51,3718488,2.71
20220408,6652,10,26,3641150,2.65
20220408,6652,11,29,8442770,6.16
20220408,6652,12,7,3464489,2.52
20220408,6652,13,8,5500246,4.01
20220408,6652,14,3,2611103,1.90
20220408,6652,15,21,104637560,76.37
20220408,6652,16,0,0,0.00
20220408,6652,17,745,137000000,100.00
20220408,6653,1,254,39308,0.31
20220408,6653,2,36,70870,0.57
20220408,6653,3,5,38780,0.31
20220408,6653,4,0,0,0.00
20220408,6653,5,0,0,0.00
20220408,6653,6,0,0,0.00
20220408,6653,7,0,0,0.00
20220408,6653,8,0,0,0.00
20220408,6653,9,0,0,0.00
20220408,6653,10,1,135000,1.09
20220408,6653,11,1,253196,2.05
20220408,6653,12,0,0,0.00
20220408,6653,13,0,0,0.00
20220408,6653,14,0,0,0.00
20220408,6653,15,1,11813546,95.65
20220408,6653,16,0,0,0.00
20220408,6653,17,298,12350700,100.00
20220408,6654,1,2126,67169,0.20
20220408,6654,2,859,1658512,4.98
20220408,6654,3,139,1034588,3.11
20220408,6654,4,63,777952,2.33
20220408,6654,5,46,838836,2.52
20220408,6654,6,24,614845,1.84
20220408,6654,7,17,613082,1.84
20220408,6654,8,7,313518,0.94
20220408,6654,9,30,1965939,5.91
20220408,6654,10,9,1130327,3.39
20220408,6654,11,6,1569000,4.71
20220408,6654,12,3,1357394,4.08
20220408,6654,13,0,0,0.00
20220408,6654,14,0,0,0.00
20220408,6654,15,5,21321558,64.10
20220408,6654,16,0,0,0.00
20220408,6654,17,3334,33262720,100.00
20220408,6655,1,280,34628,0.04
20220408,6655,2,479,791548,1.06
20220408,6655,3,70,528509,0.71
20220408,6655,4,37,454084,0.61
20220408,6655,5,17,287997,0.38
20220408,6655,6,32,813442,1.09
20220408,6655,7,21,738493,0.99
20220408,6655,8,18,792076,1.06
20220408,6655,9,29,1946379,2.62
20220408,6655,10,13,1675810,2.26
20220408,6655,11,12,3907490,5.27
20220408,6655,12,6,2846444,3.84
20220408,6655,13,8,5314071,7.17
20220408,6655,14,0,0,0.00
20220408,6655,15,15,53897228,72.80
20220408,6655,16,0,0,0.00
20220408,6655,17,1037,74028199,100.00
20220408,6656,1,17,1930,0.01
20220408,6656,2,30,66760,0.54
20220408,6656,3,2,20000,0.16
20220408,6656,4,1,11410,0.09
20220408,6656,5,3,52611,0.43
20220408,6656,6,1,25000,0.20
20220408,6656,7,1,35000,0.28
20220408,6656,8,0,0,0.00
20220408,6656,9,2,111055,0.90
20220408,6656,10,3,422783,3.45
20220408,6656,11,2,434713,3.55
20220408,6656,12,0,0,0.00
20220408,6656,13,0,0,0.00
20220408,6656,14,1,969879,7.93
20220408,6656,15,3,10076859,82.40
20220408,6656,16,0,0,0.00
20220408,6656,17,66,12228000,100.00
20220408,6657,1,76,12087,0.01
20220408,6657,2,1010,2304932,3.46
20220408,6657,3,247,1962220,2.94
20220408,6657,4,83,1089429,1.63
20220408,6657,5,68,1230074,1.84
20220408,6657,6,69,1769923,2.66
20220408,6657,7,55,1899707,2.85
20220408,6657,8,34,1582504,2.37
20220408,6657,9,72,5332781,8.01
20220408,6657,10,51,6937921,10.42
20220408,6657,11,25,7316384,10.99
20220408,6657,12,4,1979947,2.97
20220408,6657,13,4,2834425,4.25
20220408,6657,14,2,1866000,2.80
20220408,6657,15,5,28418666,42.71
20220408,6657,16,0,0,0.00
20220408,6657,17,1805,66537000,100.00
20220408,6658,1,70,13177,0.04
20220408,6658,2,210,379518,1.26
20220408,6658,3,31,226185,0.75
20220408,6658,4,12,145122,0.48
20220408,6658,5,7,129996,0.43
20220408,6658,6,6,146645,0.48
20220408,6658,7,4,139440,0.46
20220408,6658,8,4,184772,0.61
20220408,6658,9,11,768590,2.55
20220408,6658,10,5,707031,2.35
20220408,6658,11,7,2285752,7.61
20220408,6658,12,1,554022,1.84
20220408,6658,13,1,664826,2.21
20220408,6658,14,0,0,0.00
20220408,6658,15,7,23682924,78.86
20220408,6658,16,0,0,0.00
20220408,6658,17,376,30028000,100.00
20220408,6661,1,118,16468,0.07
20220408,6661,2,612,1128052,4.84
20220408,6661,3,78,631325,2.70
20220408,6661,4,39,495281,2.12
20220408,6661,5,15,272230,1.16
20220408,6661,6,15,345919,1.48
20220408,6661,7,13,468435,2.01
20220408,6661,8,6,270920,1.16
20220408,6661,9,21,1582394,6.79
20220408,6661,10,13,1770243,7.59
20220408,6661,11,8,2365172,10.14
20220408,6661,12,2,977054,4.19
20220408,6661,13,0,0,0.00
20220408,6661,14,0,0,0.00
20220408,6661,15,4,12980755,55.70
20220408,6661,16,0,0,0.00
20220408,6661,17,944,23304248,100.00
20220408,6662,1,139,17171,0.06
20220408,6662,2,811,1568944,6.12
20220408,6662,3,131,1041636,4.06
20220408,6662,4,42,530206,2.07
20220408,6662,5,21,372849,1.45
20220408,6662,6,30,734377,2.86
20220408,6662,7,18,633733,2.47
20220408,6662,8,12,563692,2.20
20220408,6662,9,30,2042641,7.97
20220408,6662,10,20,2686800,10.49
20220408,6662,11,10,2547164,9.94
20220408,6662,12,3,1413674,5.51
20220408,6662,13,0,0,0.00
20220408,6662,14,0,0,0.00
20220408,6662,15,8,11459513,44.74
20220408,6662,16,0,0,0.00
20220408,6662,17,1275,25612400,100.00
20220408,6664,1,1538,23822,0.04
20220408,6664,2,1356,2598895,4.72
20220408,6664,3,168,1339105,2.43
20220408,6664,4,62,795100,1.44
20220408,6664,5,41,740228,1.34
20220408,6664,6,42,1053744,1.91
20220408,6664,7,23,817833,1.48
20220408,6664,8,18,858000,1.56
20220408,6664,9,38,2777075,5.04
20220408,6664,10,22,3043344,5.53
20220408,6664,11,8,2150079,3.90
20220408,6664,12,6,2710489,4.92
20220408,6664,13,1,736000,1.33
20220408,6664,14,10,9021082,16.40
20220408,6664,15,13,26335204,47.88
20220408,6664,16,0,0,0.00
20220408,6664,17,3346,55000000,100.00
20220408,6665,1,281,54815,0.11
20220408,6665,2,1244,2461834,5.35
20220408,6665,3,227,1751223,3.81
20220408,6665,4,79,988578,2.15
20220408,6665,5,33,605272,1.31
20220408,6665,6,46,1132076,2.46
20220408,6665,7,19,638035,1.38
20220408,6665,8,21,950254,2.06
20220408,6665,9,30,2076730,4.52
20220408,6665,10,17,2368515,5.15
20220408,6665,11,4,1093740,2.38
20220408,6665,12,1,527280,1.14
20220408,6665,13,2,1383210,3.01
20220408,6665,14,3,2513394,5.47
20220408,6665,15,5,27390427,59.62
20220408,6665,16,0,0,0.00
20220408,6665,17,2012,45935383,100.00
20220408,6666,1,588,74642,0.15
20220408,6666,2,1147,2076759,4.38
20220408,6666,3,118,901073,1.90
20220408,6666,4,47,596560,1.25
20220408,6666,5,22,403042,0.85
20220408,6666,6,21,526300,1.11
20220408,6666,7,11,373657,0.78
20220408,6666,8,3,145000,0.30
20220408,6666,9,15,1093825,2.30
20220408,6666,10,9,1309620,2.76
20220408,6666,11,4,1002400,2.11
20220408,6666,12,0,0,0.00
20220408,6666,13,1,622040,1.31
20220408,6666,14,1,847860,1.78
20220408,6666,15,8,37415222,78.95
20220408,6666,16,0,0,0.00
20220408,6666,17,1995,47388000,100.00
20220408,6667,1,568,84437,0.21
20220408,6667,2,2451,4163434,10.46
20220408,6667,3,193,1499637,3.76
20220408,6667,4,62,793000,1.99
20220408,6667,5,45,837629,2.10
20220408,6667,6,25,644778,1.62
20220408,6667,7,20,692474,1.74
20220408,6667,8,10,448713,1.12
20220408,6667,9,30,2116271,5.32
20220408,6667,10,17,2379460,5.98
20220408,6667,11,10,2692741,6.76
20220408,6667,12,3,1615140,4.06
20220408,6667,13,2,1396312,3.51
20220408,6667,14,0,0,0.00
20220408,6667,15,5,20414852,51.32
20220408,6667,16,0,0,0.00
20220408,6667,17,3441,39778878,100.00
20220408,6668,1,587,97253,0.12
20220408,6668,2,5805,10912040,13.93
20220408,6668,3,635,4891807,6.24
20220408,6668,4,196,2464771,3.14
20220408,6668,5,111,2040863,2.60
20220408,6668,6,87,2260861,2.88
20220408,6668,7,27,932248,1.19
20220408,6668,8,24,1058733,1.35
20220408,6668,9,45,3396221,4.33
20220408,6668,10,20,2938516,3.75
20220408,6668,11,7,2131119,2.72
20220408,6668,12,1,445275,0.56
20220408,6668,13,1,633000,0.80
20220408,6668,14,1,992937,1.26
20220408,6668,15,12,43096332,55.04
20220408,6668,16,0,0,0.00
20220408,6668,17,7559,78291976,100.00
20220408,6669,1,2937,246228,0.14
20220408,6669,2,1345,2389711,1.36
20220408,6669,3,197,1493445,0.85
20220408,6669,4,107,1355068,0.77
20220408,6669,5,67,1188700,0.67
20220408,6669,6,85,2158553,1.23
20220408,6669,7,50,1739556,0.99
20220408,6669,8,29,1316174,0.75
20220408,6669,9,93,6442731,3.68
20220408,6669,10,76,10421564,5.96
20220408,6669,11,59,16730842,9.56
20220408,6669,12,26,12683109,7.25
20220408,6669,13,8,5376822,3.07
20220408,6669,14,4,3602155,2.06
20220408,6669,15,18,107696133,61.59
20220408,6669,16,0,0,0.00
20220408,6669,17,5101,174840791,100.00
20220408,6670,1,593,67522,0.05
20220408,6670,2,1779,3257579,2.48
20220408,6670,3,190,1504194,1.14
20220408,6670,4,78,991046,0.75
20220408,6670,5,45,817129,0.62
20220408,6670,6,48,1240271,0.94
20220408,6670,7,20,718083,0.54
20220408,6670,8,20,897000,0.68
20220408,6670,9,42,3050980,2.32
20220408,6670,10,22,3311097,2.52
20220408,6670,11,19,5150358,3.93
20220408,6670,12,13,6514677,4.97
20220408,6670,13,3,2241087,1.71
20220408,6670,14,6,5332179,4.06
20220408,6670,15,39,95936798,73.21
20220408,6670,16,0,0,0.00
20220408,6670,17,2917,131030000,100.00
20220408,6671,1,58,4034,0.00
20220408,6671,2,626,1200830,1.97
20220408,6671,3,73,572000,0.94
20220408,6671,4,32,409000,0.67
20220408,6671,5,20,368073,0.60
20220408,6671,6,25,606794,0.99
20220408,6671,7,15,526000,0.86
20220408,6671,8,12,555000,0.91
20220408,6671,9,22,1718855,2.82
20220408,6671,10,17,2733730,4.49
20220408,6671,11,18,4796992,7.89
20220408,6671,12,14,6774408,11.15
20220408,6671,13,4,2683000,4.41
20220408,6671,14,3,2703000,4.44
20220408,6671,15,15,35098284,57.77
20220408,6671,16,0,0,0.00
20220408,6671,17,954,60750000,100.00
20220408,6672,1,1388,212985,0.29
20220408,6672,2,9082,16784823,23.49
20220408,6672,3,831,6544442,9.15
20220408,6672,4,233,3027922,4.23
20220408,6672,5,144,2657232,3.71
20220408,6672,6,106,2727925,3.81
20220408,6672,7,52,1839797,2.57
20220408,6672,8,27,1248100,1.74
20220408,6672,9,57,4144005,5.79
20220408,6672,10,30,4270616,5.97
20220408,6672,11,22,5835981,8.16
20220408,6672,12,5,2377520,3.32
20220408,6672,13,0,0,0.00
20220408,6672,14,1,999701,1.39
20220408,6672,15,9,18783296,26.28
20220408,6672,16,0,0,0.00
20220408,6672,17,11987,71454345,100.00
20220408,6673,1,57,7413,0.02
20220408,6673,2,180,419189,1.59
20220408,6673,3,49,359338,1.36
20220408,6673,4,30,363188,1.37
20220408,6673,5,12,216733,0.82
20220408,6673,6,12,310076,1.17
20220408,6673,7,11,395604,1.50
20220408,6673,8,6,276997,1.05
20220408,6673,9,17,1266543,4.80
20220408,6673,10,8,1078671,4.09
20220408,6673,11,9,2489505,9.44
20220408,6673,12,0,0,0.00
20220408,6673,13,0,0,0.00
20220408,6673,14,0,0,0.00
20220408,6673,15,5,19168343,72.74
20220408,6673,16,0,0,0.00
20220408,6673,17,396,26351600,100.00
20220408,6674,1,131,10320,0.01
20220408,6674,2,1233,2422554,3.54
20220408,6674,3,173,1430422,2.09
20220408,6674,4,45,585000,0.85
20220408,6674,5,30,552258,0.80
20220408,6674,6,29,725000,1.05
20220408,6674,7,21,740293,1.08
20220408,6674,8,3,143000,0.20
20220408,6674,9,10,686509,1.00
20220408,6674,10,7,987671,1.44
20220408,6674,11,1,310000,0.45
20220408,6674,12,3,1626024,2.37
20220408,6674,13,2,1325717,1.93
20220408,6674,14,1,870000,1.27
20220408,6674,15,7,56004623,81.85
20220408,6674,16,0,0,0.00
20220408,6674,17,1696,68419391,100.00
20220408,6676,1,109,23557,0.01
20220408,6676,2,1149,2518559,1.81
20220408,6676,3,230,1888682,1.36
20220408,6676,4,85,1134314,0.81
20220408,6676,5,73,1378800,0.99
20220408,6676,6,56,1465069,1.05
20220408,6676,7,38,1374917,0.99
20220408,6676,8,26,1193476,0.86
20220408,6676,9,41,3073443,2.21
20220408,6676,10,42,5920219,4.27
20220408,6676,11,27,7807014,5.63
20220408,6676,12,6,2660726,1.92
20220408,6676,13,5,3656243,2.63
20220408,6676,14,1,1000000,0.72
20220408,6676,15,27,103429981,74.66
20220408,6676,16,0,0,0.00
20220408,6676,17,1915,138525000,100.00
20220408,6677,1,88,12745,0.02
20220408,6677,2,357,667580,1.38
20220408,6677,3,73,493543,1.02
20220408,6677,4,51,611834,1.27
20220408,6677,5,26,450207,0.93
20220408,6677,6,39,1000004,2.07
20220408,6677,7,4,131724,0.27
20220408,6677,8,11,505604,1.04
20220408,6677,9,24,1674943,3.47
20220408,6677,10,19,2598430,5.39
20220408,6677,11,14,3883318,8.06
20220408,6677,12,2,1042139,2.16
20220408,6677,13,1,750750,1.55
20220408,6677,14,2,1763535,3.66
20220408,6677,15,5,32577144,67.63
20220408,6677,16,0,0,0.00
20220408,6677,17,716,48163500,100.00
20220408,6679,1,776,71944,0.16
20220408,6679,2,1212,2090488,4.86
20220408,6679,3,111,854493,1.98
20220408,6679,4,57,734281,1.70
20220408,6679,5,28,505824,1.17
20220408,6679,6,38,946356,2.20
20220408,6679,7,21,736935,1.71
20220408,6679,8,23,1058449,2.46
20220408,6679,9,43,3232640,7.52
20220408,6679,10,35,5111399,11.89
20220408,6679,11,25,7255513,16.88
20220408,6679,12,4,1960000,4.56
20220408,6679,13,6,4412926,10.27
20220408,6679,14,2,1703000,3.96
20220408,6679,15,7,12285087,28.59
20220408,6679,16,0,0,0.00
20220408,6679,17,2388,42959335,100.00
20220408,6680,1,150,15749,0.08
20220408,6680,2,279,507026,2.73
20220408,6680,3,46,323624,1.74
20220408,6680,4,9,115017,0.62
20220408,6680,5,9,156807,0.84
20220408,6680,6,13,312658,1.68
20220408,6680,7,8,273582,1.47
20220408,6680,8,4,175413,0.94
20220408,6680,9,16,1119088,6.03
20220408,6680,10,7,1029755,5.55
20220408,6680,11,4,926397,4.99
20220408,6680,12,1,556000,2.99
20220408,6680,13,1,631135,3.40
20220408,6680,14,2,1714924,9.24
20220408,6680,15,6,10692825,57.64
20220408,6680,16,0,0,0.00
20220408,6680,17,555,18550000,100.00
20220408,6681,1,8,79,100.00
20220408,6681,2,0,0,0.00
20220408,6681,3,0,0,0.00
20220408,6681,4,0,0,0.00
20220408,6681,5,0,0,0.00
20220408,6681,6,0,0,0.00
20220408,6681,7,0,0,0.00
20220408,6681,8,0,0,0.00
20220408,6681,9,0,0,0.00
20220408,6681,10,0,0,0.00
20220408,6681,11,0,0,0.00
20220408,6681,12,0,0,0.00
20220408,6681,13,0,0,0.00
20220408,6681,14,0,0,0.00
20220408,6681,15,0,0,0.00
20220408,6681,16,0,0,0.00
20220408,6681,17,8,79,100.00
20220408,6682,1,1666,500386,0.50
20220408,6682,2,1889,4407900,4.40
20220408,6682,3,545,4054751,4.05
20220408,6682,4,226,2828408,2.82
20220408,6682,5,135,2372997,2.37
20220408,6682,6,150,3696759,3.69
20220408,6682,7,78,2734082,2.73
20220408,6682,8,51,2267337,2.26
20220408,6682,9,109,7644648,7.63
20220408,6682,10,38,5169848,5.16
20220408,6682,11,22,6073808,6.06
20220408,6682,12,5,2512837,2.51
20220408,6682,13,1,786045,0.78
20220408,6682,14,2,1644236,1.64
20220408,6682,15,11,53376858,53.33
20220408,6682,16,0,0,0.00
20220408,6682,17,4928,100070900,100.00
20220408,6683,1,4424,136694,0.50
20220408,6683,2,3447,5795736,21.40
20220408,6683,3,231,1762434,6.50
20220408,6683,4,53,671515,2.48
20220408,6683,5,49,881853,3.25
20220408,6683,6,41,1041796,3.84
20220408,6683,7,13,466938,1.72
20220408,6683,8,9,400135,1.47
20220408,6683,9,30,2018536,7.45
20220408,6683,10,13,1952894,7.21
20220408,6683,11,14,4184743,15.45
20220408,6683,12,7,3728936,13.77
20220408,6683,13,0,0,0.00
20220408,6683,14,1,935961,3.45
20220408,6683,15,1,3097490,11.44
20220408,6683,16,0,0,0.00
20220408,6683,17,8333,27075661,100.00
20220408,6684,1,792,132810,0.54
20220408,6684,2,3127,5569531,22.75
20220408,6684,3,259,2019653,8.25
20220408,6684,4,67,860000,3.51
20220408,6684,5,49,895297,3.65
20220408,6684,6,36,895654,3.65
20220408,6684,7,14,497897,2.03
20220408,6684,8,11,499000,2.03
20220408,6684,9,12,899259,3.67
20220408,6684,10,8,1138207,4.65
20220408,6684,11,6,1627048,6.64
20220408,6684,12,4,2081860,8.50
20220408,6684,13,4,2578918,10.53
20220408,6684,14,0,0,0.00
20220408,6684,15,1,4777866,19.52
20220408,6684,16,0,0,0.00
20220408,6684,17,4390,24473000,100.00
20220408,6688,1,44,6457,0.03
20220408,6688,2,63,155817,0.82
20220408,6688,3,20,170502,0.89
20220408,6688,4,3,37999,0.19
20220408,6688,5,6,109200,0.57
20220408,6688,6,7,175000,0.92
20220408,6688,7,5,176000,0.92
20220408,6688,8,7,335005,1.76
20220408,6688,9,17,1368040,7.20
20220408,6688,10,11,1698520,8.93
20220408,6688,11,3,728040,3.83
20220408,6688,12,4,2151000,11.32
20220408,6688,13,2,1475000,7.76
20220408,6688,14,2,1800000,9.47
20220408,6688,15,5,8613420,45.33
20220408,6688,16,0,0,0.00
20220408,6688,17,199,19000000,100.00
20220408,6689,1,563,111745,0.18
20220408,6689,2,604,1202387,2.00
20220408,6689,3,81,603282,1.00
20220408,6689,4,32,390886,0.65
20220408,6689,5,24,420830,0.70
20220408,6689,6,12,312536,0.52
20220408,6689,7,15,539993,0.89
20220408,6689,8,11,489636,0.81
20220408,6689,9,21,1453788,2.42
20220408,6689,10,22,2946834,4.91
20220408,6689,11,20,6182412,10.30
20220408,6689,12,5,2552310,4.25
20220408,6689,13,7,4862183,8.10
20220408,6689,14,1,853754,1.42
20220408,6689,15,16,37077424,61.79
20220408,6689,16,0,0,0.00
20220408,6689,17,1434,60000000,100.00
20220408,6690,1,656,49591,0.28
20220408,6690,2,1071,1855966,10.76
20220408,6690,3,133,883784,5.12
20220408,6690,4,31,355026,2.05
20220408,6690,5,20,354882,2.05
20220408,6690,6,13,311000,1.80
20220408,6690,7,8,269556,1.56
20220408,6690,8,8,371542,2.15
20220408,6690,9,10,631355,3.66
20220408,6690,10,2,295000,1.71
20220408,6690,11,1,241000,1.39
20220408,6690,12,0,0,0.00
20220408,6690,13,1,651000,3.77
20220408,6690,14,0,0,0.00
20220408,6690,15,1,10971018,63.63
20220408,6690,16,0,0,0.00
20220408,6690,17,1955,17240720,100.00
20220408,6691,1,875,140898,0.20
20220408,6691,2,2235,3882631,5.71
20220408,6691,3,214,1642487,2.41
20220408,6691,4,75,957382,1.40
20220408,6691,5,44,787045,1.15
20220408,6691,6,42,1059784,1.56
20220408,6691,7,14,509908,0.75
20220408,6691,8,8,352200,0.51
20220408,6691,9,24,1848922,2.72
20220408,6691,10,17,2432542,3.58
20220408,6691,11,8,2171623,3.19
20220408,6691,12,7,3490811,5.14
20220408,6691,13,4,2686812,3.95
20220408,6691,14,5,4680480,6.89
20220408,6691,15,15,41263615,60.76
20220408,6691,16,0,0,0.00
20220408,6691,17,3587,67907140,100.00
20220408,6692,1,89,18018,0.04
20220408,6692,2,298,640827,1.70
20220408,6692,3,82,573412,1.52
20220408,6692,4,42,515039,1.36
20220408,6692,5,28,481565,1.27
20220408,6692,6,41,1018044,2.70
20220408,6692,7,17,573665,1.52
20220408,6692,8,12,536525,1.42
20220408,6692,9,38,2654178,7.05
20220408,6692,10,16,2273397,6.03
20220408,6692,11,8,2096323,5.56
20220408,6692,12,6,2690120,7.14
20220408,6692,13,1,603750,1.60
20220408,6692,14,2,1873895,4.97
20220408,6692,15,2,21094242,56.03
20220408,6692,16,0,0,0.00
20220408,6692,17,682,37643000,100.00
20220408,6693,1,340,59615,0.13
